ID;Edad;Experiencia;Ingreso;Postal;Familia;credito;educacion;cuenta de ahorros;servicios online;Mora
1889;36;10;93;94305;1;2.8;3;0;1;0
1529;34;9;134;94550;1;4.6;1;0;1;0
3194;31;7;140;95616;1;4;1;1;0;1
3092;58;32;42;95020;3;1.4;3;0;0;1
3882;46;20;55;91016;1;1.5;2;0;0;0
3694;52;27;28;93117;3;1.7;2;0;0;0
3957;62;NA;45;90033;3;0.5;2;0;1;1
3228;31;7;18;94720;1;0.4;3;0;1;0
4188;30;5;109;94305;4;2.2;2;0;0;1
3546;48;22;174;95827;1;2.4;1;0;1;0
848;40;NA;73;94539;1;1.5;3;1;1;0
4736;34;9;NA;94707;4;2.2;2;0;1;0
4614;NA;38;NA;91361;4;1.7;1;0;1;1
3094;29;5;34;90717;4;0.4;2;0;0;1
4449;59;34;40;94102;3;0.9;3;1;1;0
385;NA;25;21;9307;4;0.6;3;0;1;1
3150;49;25;25;95192;4;1;1;0;1;1
690;54;30;18;94591;1;0.3;1;1;1;0
939;62;37;19;95818;4;0.4;2;0;0;0
3411;36;11;9;90230;4;0.2;3;0;1;0
646;35;9;84;95120;4;2.2;2;1;0;0
4314;52;28;79;94596;1;2.7;2;0;1;1
4042;45;19;40;95060;1;0.2;1;0;1;1
2995;50;24;179;94025;1;1;1;0;1;0
1430;31;NA;35;95064;1;0.6;3;0;0;0
4588;37;11;59;94720;4;0.2;3;0;0;0
1676;60;35;119;90266;2;3.9;1;0;1;0
4250;37;12;63;91942;4;2.1;3;0;1;0
3744;40;14;78;94720;4;1.4;2;0;1;1
3241;62;36;63;93407;1;1.6;1;1;1;0
2628;56;30;61;93106;3;2.5;1;0;1;0
1310;38;14;71;95136;4;2;3;0;0;0
2649;26;0;155;93105;2;7.2;1;0;0;0
1052;NA;7;54;92886;4;0.2;1;0;0;0
610;37;11;24;91770;4;1.5;3;0;0;0
1647;NA;26;93;91745;1;2.4;1;0;1;0
3115;29;4;55;90024;4;2;2;0;1;0
1080;54;30;145;94591;2;6.8;1;0;0;0
696;29;4;115;92717;1;1.9;1;0;0;0
1434;51;25;NA;92647;2;1.5;2;0;0;1
1107;37;13;70;92101;2;2.7;1;0;0;0
2229;48;23;43;90254;4;1.9;3;0;1;0
791;55;30;58;92028;4;0.9;1;0;1;1
2498;33;9;14;95133;3;0.9;3;0;0;0
2631;63;37;113;94611;4;1.7;3;0;1;1
2949;44;18;NA;94720;2;0.1;3;0;0;1
1929;58;34;35;94122;1;1.2;3;0;1;0
3590;38;12;52;92807;2;2.4;2;0;0;0
3352;52;26;NA;92121;1;1.7;1;0;1;0
1207;63;37;NA;95035;4;5.1;3;0;0;0
4161;NA;4;11;95054;1;0.1;2;0;1;1
4554;50;25;44;92093;2;0.7;2;0;1;0
484;29;5;30;90095;3;1;2;0;0;0
1458;42;16;NA;94304;2;0.8;3;0;0;1
52;61;37;131;94720;1;2.9;1;0;1;0
1739;61;NA;38;91129;3;0.9;3;0;1;1
399;54;30;23;94608;2;0.4;1;0;0;0
3848;43;18;94;94110;4;1.1;2;0;0;0
2870;60;35;22;92660;1;1.3;1;0;0;0
3823;63;33;178;91768;4;9;3;0;0;0
2961;55;29;38;90035;4;1.5;3;0;0;1
587;39;14;101;94305;2;0.4;1;0;1;1
3893;59;33;102;91763;2;1.4;1;0;1;0
3120;61;36;54;91320;3;0.9;3;0;1;0
3885;27;1;112;91330;4;2.3;3;0;1;1
4022;40;14;42;90638;2;0.3;1;0;0;1
1873;43;17;98;94402;3;1.1;1;0;0;0
4855;44;20;105;91730;1;4.7;1;0;0;1
2923;52;26;49;90011;1;1.4;3;0;1;0
3692;NA;13;58;95211;2;0.6;3;0;0;1
4896;45;20;201;92120;2;2.8;1;0;1;1
1949;39;15;62;93955;4;2.4;1;0;0;0
3029;63;39;38;92624;3;0.1;3;0;1;1
1973;28;2;114;94606;4;2.1;3;0;1;0
1835;41;16;23;94143;2;0.3;2;0;0;0
670;56;29;41;94109;4;2.5;2;1;0;0
4001;62;37;93;93003;3;3;3;0;1;1
920;51;27;88;91116;1;2.6;2;0;0;1
1359;50;25;NA;92007;1;2.8;2;0;1;1
3643;55;29;21;92704;4;0.7;3;0;1;0
1488;28;NA;159;93907;1;1.5;1;0;1;1
2643;54;29;81;92096;2;0;3;1;1;0
1992;46;NA;30;90747;3;0.5;1;0;0;0
1829;30;4;25;92123;2;0.3;2;0;0;0
4189;NA;4;45;90041;4;1.3;3;0;0;0
244;65;39;170;90095;3;7.9;3;0;1;0
2728;45;19;69;90840;1;2.8;1;0;1;1
3479;31;6;133;95747;1;1.5;3;1;0;0
4741;56;30;178;93940;1;2.9;1;0;1;0
222;NA;NA;83;95051;2;1.7;2;0;1;0
2096;47;NA;174;94025;4;3.2;3;0;0;0
570;40;14;70;95136;3;2.1;1;0;0;0
3165;28;4;82;95136;4;0;1;0;1;1
4811;58;34;11;92037;2;0.3;1;0;1;0
401;36;NA;179;94542;3;6.6;1;0;1;0
146;59;35;124;90007;1;7.4;1;0;0;1
3502;65;39;105;91380;4;1.7;3;0;1;0
1085;60;35;191;93407;4;5.6;3;0;0;0
4304;45;21;134;94550;2;3.3;1;0;1;1
3616;58;34;149;95616;2;6;1;0;1;1
4494;52;28;74;96064;1;2.6;2;0;1;1
4268;52;26;194;91902;2;5.7;2;0;1;0
863;NA;23;15;94025;2;1;2;0;0;0
3446;37;13;38;94701;1;1.5;2;0;0;1
2300;62;37;15;94583;3;0.1;3;0;0;0
4813;NA;4;184;92126;4;2.2;3;0;1;0
1591;49;23;58;95819;4;2.6;1;0;0;0
2969;44;18;162;90840;4;1.3;1;0;0;0
2087;36;12;84;90291;1;0.8;2;0;1;1
2767;58;32;108;95123;3;4.4;1;0;1;0
292;43;16;8;90089;3;0.67;2;0;1;0
1795;56;32;98;91355;3;3.9;3;0;0;0
1828;56;30;113;92704;2;2.7;1;0;0;1
3000;60;34;44;94143;1;0.2;1;0;0;1
2556;NA;32;110;94143;3;1.7;2;0;0;0
271;60;NA;63;94063;4;2.2;1;0;1;0
150;48;22;42;93955;3;2.2;2;0;0;0
2533;53;28;19;94608;4;0.8;1;0;0;1
2993;NA;21;64;92104;1;2.9;1;1;1;1
1802;35;10;78;92121;1;2.6;2;0;0;0
2825;62;36;44;92867;2;0.3;1;0;0;0
3789;32;7;82;95616;2;2.5;1;0;1;1
2587;NA;23;149;92675;4;6.1;1;0;0;1
1280;48;22;84;90024;2;0.4;3;0;0;0
3832;37;12;132;90089;2;3.9;1;0;0;0
2274;27;1;83;91775;4;2.1;3;0;1;1
1932;28;2;140;92122;2;2;1;0;1;0
4376;34;10;51;90032;3;2;1;0;0;0
1160;50;26;23;92028;4;0.2;1;0;0;1
2351;52;28;22;91711;2;0.4;1;0;1;1
405;NA;36;60;92866;3;0.5;2;0;0;0
4036;34;9;180;93955;2;6.5;3;0;1;0
691;59;34;52;94115;2;1.6;3;0;1;0
273;29;3;45;95023;4;0.2;1;0;1;1
4438;63;38;63;92507;2;1.5;1;0;1;0
1329;60;36;145;95616;4;6.9;1;0;0;1
368;32;8;98;95054;2;2;2;0;1;0
2276;40;16;115;94305;1;3.4;1;0;1;0
1035;49;23;84;90095;3;2.1;1;0;1;0
1596;56;26;NA;94305;3;1;3;0;1;0
441;64;39;59;92626;2;1.5;1;0;1;0
2379;30;5;61;95605;1;0.8;2;1;1;0
850;33;8;58;94305;2;0.1;1;0;1;1
2705;38;13;191;91710;2;3;1;0;1;0
4436;46;21;34;90840;2;1.3;1;0;0;0
1584;61;36;184;92028;4;2.3;2;1;1;1
4141;NA;38;32;94015;1;1.5;2;0;0;0
1246;46;21;41;94025;1;1.4;3;0;1;0
4486;35;9;NA;92182;4;2.2;2;1;0;0
2222;59;33;73;92056;2;1.7;3;0;1;1
2830;35;9;82;94720;1;2.5;1;0;0;0
3364;58;34;54;93003;4;1.3;2;0;1;0
4748;49;25;91;94704;4;1.4;2;0;1;0
555;28;2;149;94720;2;7.2;1;0;1;0
125;39;15;78;92121;4;2.4;1;0;1;0
976;63;38;83;92122;2;3.4;1;0;0;0
1063;47;21;83;92220;1;3.8;1;0;0;0
3084;40;16;78;90720;4;2.4;1;1;1;0
4667;34;9;72;94555;3;2.3;1;0;0;0
648;62;38;64;95064;4;2.2;1;1;1;1
984;46;22;142;92220;2;3.3;1;0;0;0
2886;57;31;113;91711;4;0.6;3;1;1;0
4821;42;17;44;94124;1;0.3;3;1;1;1
3397;52;NA;65;93106;1;0;1;1;1;1
1281;65;40;98;95064;3;1.8;2;0;0;0
2822;NA;32;31;94143;3;0.1;2;0;1;0
2430;33;NA;58;95616;4;2.2;2;0;1;1
3258;59;35;84;92407;1;1.8;3;0;1;0
1881;44;19;49;94720;4;1.9;3;0;1;0
288;37;12;62;92110;3;0.7;2;1;0;1
3797;24;-2;50;94920;3;2.4;2;0;0;0
2083;NA;7;55;91301;4;2;2;0;1;0
109;33;7;32;95136;1;0.6;3;0;1;0
2506;33;7;43;96064;4;0.8;1;1;0;0
4194;62;37;31;95008;3;0.2;1;0;1;0
4677;39;13;68;91950;3;2.1;1;0;1;0
1177;29;3;103;90049;4;3.4;1;0;1;0
906;46;NA;28;94720;1;1;1;0;1;1
3947;25;-1;40;93117;3;2.4;2;0;1;0
2844;27;3;20;95616;4;1;1;0;1;1
891;55;29;29;92780;4;1.5;3;0;1;0
911;60;36;79;92120;1;1.8;3;0;0;1
1800;38;14;28;95821;4;0.4;2;0;1;0
1613;41;17;33;94550;1;0.7;1;0;0;0
3476;54;30;13;92037;1;0.3;1;1;0;0
1332;31;7;84;92692;1;0.1;1;0;1;0
2888;40;16;109;94025;2;2.2;1;0;1;0
2183;40;14;22;94566;2;1.4;3;0;0;0
1178;28;3;NA;90405;1;3.3;2;0;1;0
1090;53;29;94;92103;4;1;2;0;1;0
1215;NA;36;15;92521;4;0.4;2;0;0;0
3659;60;35;24;92612;1;0.1;1;0;0;0
1789;38;13;23;91116;4;0.2;3;0;1;0
37;59;35;121;94720;1;2.9;1;0;0;1
2182;45;15;32;94143;1;0.75;3;0;1;0
2326;NA;NA;NA;94591;1;0.1;3;0;0;0
746;30;4;49;93955;3;1.1;2;0;0;1
72;53;29;69;93907;4;1;2;0;1;0
3464;28;3;149;92121;1;0.8;1;0;1;0
4725;34;8;21;94107;4;1;1;0;0;0
3728;56;30;31;94117;2;0.3;1;0;1;1
1502;NA;4;35;92130;2;0.3;2;0;0;1
495;NA;17;160;92647;2;8;1;0;1;0
697;51;27;63;92251;2;1;3;0;1;0
2816;26;1;48;94019;3;2.6;3;0;0;0
1362;50;26;38;95039;4;0.9;2;0;1;0
3529;43;17;41;90210;3;2.2;2;0;1;0
3902;34;10;53;94107;3;2.6;2;0;1;0
4050;54;28;82;94122;4;2.6;3;0;0;0
2349;51;25;85;94015;4;4.9;1;0;1;1
1040;41;16;175;94304;2;1.1;3;1;1;0
2490;29;3;41;92626;4;0.2;1;0;1;0
2364;39;13;61;90095;2;2.4;2;0;1;0
1537;36;12;73;95617;4;2;3;0;1;0
1564;55;29;19;92109;4;0.7;3;0;0;1
4707;60;36;8;92626;2;1;1;0;0;0
1422;42;17;54;94720;4;1.9;3;0;0;0
4466;39;15;54;94108;4;2.2;2;0;0;1
138;NA;25;128;95054;2;0.4;1;0;0;0
4724;39;15;NA;90250;1;3.5;1;0;1;1
3127;57;32;74;92780;4;0.7;1;0;0;1
1139;30;6;83;93101;4;3.4;1;0;1;0
3082;36;10;78;95064;2;4.5;3;0;1;1
3361;NA;24;133;90740;1;5;1;0;0;0
3837;45;19;31;95616;3;0.5;2;0;1;1
3759;47;23;NA;94720;2;6.67;1;0;1;0
173;38;13;171;92717;2;7.8;1;0;1;0
1974;47;22;11;92192;2;0;1;0;0;0
3543;NA;5;118;92182;4;3;3;0;1;0
3951;38;14;62;94143;1;1.5;3;0;1;0
1804;58;32;59;94542;1;1.6;1;0;1;0
1450;63;NA;109;90740;1;2;1;0;1;0
2965;35;10;73;93943;3;2.3;1;0;1;0
357;56;30;24;94704;2;0.4;3;0;0;0
3984;39;13;93;93555;4;3.6;3;0;1;0
53;30;6;72;94005;1;0.1;1;0;0;0
3385;36;11;162;94583;1;8.6;1;0;1;0
4056;42;18;65;93460;3;2.1;3;0;1;1
1911;43;18;83;95616;2;3.8;3;0;0;0
1144;33;7;120;94022;1;3.2;3;0;1;0
2639;28;4;45;94025;1;1;3;0;1;0
899;57;32;63;94111;4;0.7;1;0;1;0
4884;38;13;129;92646;3;4.1;3;0;1;1
1098;50;24;188;92007;3;1.3;1;0;0;1
3559;60;34;60;94065;3;2.5;1;0;1;0
2330;30;4;39;94022;1;1.5;1;0;1;0
1659;50;NA;14;92037;4;0.8;1;0;1;0
3208;56;32;84;93407;1;4.3;1;0;1;1
2353;46;19;59;93555;3;2.67;2;0;0;0
219;44;20;72;92807;3;0.3;3;0;1;0
600;28;4;103;94720;2;2.5;1;0;1;1
3050;60;35;125;94720;2;3.9;1;0;0;0
3740;39;14;80;90502;2;0.4;1;1;0;0
4511;NA;39;20;93109;3;0.1;3;1;0;0
3796;51;25;39;94010;1;1.2;2;0;1;0
1697;45;21;140;91024;2;7.6;1;0;0;0
3581;41;16;62;94553;2;2.2;3;0;1;1
3813;39;13;52;94720;1;2;1;0;0;1
3424;61;35;38;93009;2;1;3;0;0;0
4358;39;14;141;93302;4;6.3;1;0;1;1
140;59;35;18;93305;1;1.2;3;0;1;0
58;56;31;131;95616;2;1.2;3;1;0;0
4059;39;NA;65;92037;1;1.5;3;0;0;0
1618;61;NA;44;91302;4;2.1;1;0;0;0
4017;53;28;173;91614;4;2.7;1;0;1;0
2212;NA;14;NA;92717;2;1.4;2;0;1;1
3896;36;12;59;94104;3;2;1;0;0;0
2562;31;5;180;94720;1;2.9;3;0;0;0
3596;38;14;104;90025;2;1.8;2;0;0;0
3028;53;29;50;93305;4;0.1;3;0;1;0
3719;45;19;8;92833;2;0.1;3;0;0;1
1887;65;41;115;94105;4;1.7;2;0;0;0
2827;37;NA;21;94604;3;0.2;2;0;1;0
1078;29;3;175;90095;3;3.3;3;0;1;0
1539;55;30;34;95820;4;0.1;3;0;1;0
4824;46;21;115;95616;2;4.2;3;0;1;1
1734;40;16;125;95125;2;2.2;1;1;1;0
112;62;38;NA;94143;4;1.3;2;0;1;0
1155;59;NA;42;93555;1;1.8;3;0;1;0
958;56;32;88;94309;2;0.3;1;0;1;0
3261;55;30;84;95821;2;0;3;0;0;0
4129;46;21;53;93555;4;1.9;3;0;0;0
3589;62;38;65;91768;1;0;2;0;1;0
3117;36;10;21;92008;3;0.1;2;0;0;1
254;47;21;138;94583;1;0;1;0;0;0
1364;32;8;79;92115;1;0.1;1;0;0;0
2189;29;4;9;92037;4;0.5;3;1;1;1
2098;37;11;NA;90740;3;0.1;2;0;1;0
56;41;17;139;94022;2;8;1;0;1;0
2589;61;36;29;93065;1;1.3;1;0;0;0
2809;53;27;NA;94583;3;0.9;3;0;1;0
4336;36;10;82;94542;2;2.8;1;0;0;1
4244;46;22;74;94550;3;0.7;1;0;1;0
522;48;24;NA;92518;4;1.4;2;0;1;0
505;40;10;44;94720;3;2;3;0;1;0
604;63;38;28;94720;2;0.5;2;1;1;0
4351;64;39;101;95134;4;3.4;2;1;0;1
1353;51;27;20;90401;4;0.5;2;0;1;0
4852;55;31;124;93407;2;0.3;1;0;1;0
546;43;19;28;94303;4;0.3;1;0;0;0
427;42;18;75;92182;3;2.33;1;0;0;1
1473;34;NA;8;94710;3;0.1;2;1;1;0
591;29;3;39;94612;4;2.1;3;1;1;0
548;44;14;44;94132;3;2;3;1;1;1
2654;30;5;121;94555;2;3.1;1;1;1;0
795;54;29;44;91301;2;2.3;3;0;1;0
473;NA;19;31;90007;4;0.3;1;0;1;0
1472;52;26;NA;94305;1;1;1;0;1;1
2964;29;3;41;94588;1;1.9;3;0;1;1
4389;47;NA;123;90840;1;7.3;1;0;0;0
1759;40;14;54;96003;2;0.7;1;0;0;0
3367;33;9;152;90024;1;6;1;0;1;1
970;41;15;58;94704;3;0.5;3;0;1;0
282;57;31;65;94118;4;2.6;3;0;0;1
1670;43;18;21;95037;2;1.4;2;0;1;1
3732;34;NA;10;92867;1;0.4;2;0;1;0
2859;36;11;158;95054;2;7.8;1;0;1;1
2489;38;14;105;94708;2;1.9;1;0;1;0
2866;59;33;23;94002;2;0.2;3;0;1;0
4327;32;8;42;95136;1;0.2;3;0;1;0
803;36;12;51;92521;3;2;1;0;1;0
2095;57;31;64;90024;3;2.5;1;0;0;1
1301;61;36;23;91754;2;0.5;2;1;1;0
4790;58;34;84;95120;4;1.6;2;0;1;0
4105;NA;14;25;95616;4;1;1;0;0;0
2697;63;37;78;91711;4;1.7;3;0;1;0
3725;44;20;39;93108;2;2.1;3;0;0;0
3138;61;36;13;91711;3;0.5;1;0;1;0
1054;58;NA;NA;95819;1;2.8;2;0;1;0
3288;39;13;32;90747;2;0.8;3;0;1;0
4648;59;NA;43;95616;4;1.3;1;0;1;0
3571;54;29;32;91107;2;0.6;3;1;1;1
276;49;24;50;94706;4;1.8;3;0;0;0
1773;36;11;15;94720;2;0.3;2;0;0;0
494;50;24;173;94720;1;1;1;0;1;1
3415;61;NA;18;95010;1;1.3;1;0;0;0
639;NA;16;35;92054;3;1.5;1;0;0;0
4722;52;NA;70;94117;2;1.1;1;0;1;0
2048;63;38;134;90640;3;4;2;0;0;1
653;34;9;92;90005;1;2.8;1;1;1;0
77;58;32;12;91320;3;0.3;3;0;0;0
869;40;15;161;94596;2;3.3;1;0;0;1
1296;42;17;28;92866;1;0.5;3;0;0;0
340;39;13;89;92110;4;1.4;2;0;0;0
3528;35;NA;24;95054;4;1.1;3;0;0;0
1751;60;34;61;95521;4;1.7;2;0;0;0
3526;59;34;NA;96651;4;0.9;2;0;0;0
921;27;1;NA;94501;3;2.4;2;0;0;0
3311;NA;29;95;94720;4;1;2;1;1;1
3380;65;41;83;94305;3;2;3;0;1;0
450;61;37;60;91706;3;2;3;0;1;0
4956;63;37;NA;91207;2;0.7;3;1;1;1
2165;27;3;NA;92007;2;2.5;1;0;1;0
3547;65;NA;34;94720;1;1.1;3;0;1;1
4090;30;4;85;94234;4;2.1;3;0;1;0
2863;65;39;NA;92096;4;2.4;3;0;1;0
1490;62;38;99;91604;4;1.7;2;0;0;0
3933;26;2;55;94305;3;0.7;2;0;1;0
2725;49;24;30;90212;4;0.4;2;0;1;1
4400;NA;23;21;94904;1;0.1;1;0;0;0
1637;65;39;100;92122;4;1.7;3;0;0;1
1589;29;3;55;95616;3;1.1;2;0;1;0
860;NA;37;124;92182;3;5;2;0;0;0
3030;41;17;119;94960;2;6.1;1;0;1;0
1212;NA;36;131;92407;1;0.9;1;0;1;0
2450;31;NA;64;94720;1;1.2;1;0;1;0
2972;52;25;43;91380;3;1;2;0;1;1
1511;57;32;33;95747;2;2;2;0;1;0
1634;62;38;53;92121;1;0;2;0;0;0
2679;63;38;148;93023;2;4.3;3;0;1;0
4630;48;24;148;91311;2;3.3;1;0;1;1
3388;63;37;25;94035;2;0.2;3;1;1;0
1319;52;26;178;94234;1;1;1;0;0;0
2121;41;17;44;93106;1;0.3;3;0;1;0
870;54;30;29;93014;2;0.8;1;0;0;1
1291;62;38;100;90277;4;1.7;2;0;1;0
1955;44;20;81;90245;4;2;3;0;1;0
4689;29;3;NA;92093;4;1.8;2;0;1;1
1658;NA;5;28;94538;3;1;1;0;1;0
3539;26;0;23;93561;1;0.1;2;0;0;0
4772;36;11;85;90502;3;1.2;3;0;1;0
4885;60;34;50;95670;3;2.2;3;0;1;1
1378;27;3;109;93023;2;2.5;1;0;1;0
1126;37;13;172;95003;2;6.5;1;0;0;0
1947;53;23;58;94720;4;2;3;0;1;1
3586;45;18;45;92037;3;1;2;0;1;0
440;47;23;29;94304;4;0.6;1;0;1;0
1715;51;27;NA;94720;2;0.4;1;0;0;1
589;NA;17;40;93117;2;2.5;1;0;1;1
4899;52;26;19;94143;1;1.4;3;0;1;0
2302;38;13;NA;93403;4;0.7;3;0;0;0
862;60;30;28;92354;1;1.5;3;0;1;0
1206;32;7;NA;91361;2;3.1;1;0;1;0
744;61;37;40;94539;4;2.2;1;0;1;1
1733;25;0;88;94566;2;1.8;2;0;1;1
1395;52;27;NA;90095;2;0.7;2;0;0;1
2021;59;NA;33;94303;3;0.2;1;0;0;0
665;54;30;64;95126;1;1.8;3;0;0;1
1534;62;37;155;93943;1;1.3;1;0;0;0
2386;43;17;125;94720;4;3.5;2;0;0;0
3642;59;35;74;94402;4;2.3;3;0;0;0
4891;61;35;51;93555;3;1.4;3;0;1;0
177;52;25;44;93111;3;1;2;1;1;0
3977;60;33;42;90277;4;2.5;2;0;1;0
4006;56;32;32;95827;2;0.8;1;0;1;0
4642;36;11;31;94022;4;1.7;1;0;1;1
172;52;28;11;95817;3;0.4;1;0;0;0
2865;65;41;84;95762;2;0;3;0;1;1
3486;39;13;39;92103;2;0.8;3;1;0;0
3658;52;26;104;94025;2;2.4;2;0;1;1
2215;53;27;89;92735;1;0.8;3;0;1;1
4098;60;34;92;95670;2;2;1;0;0;0
4911;48;22;120;90291;1;0;1;1;1;0
3558;46;20;54;90755;4;2.9;1;0;1;1
1953;30;5;78;92037;1;2.6;2;0;1;0
3661;38;12;59;93401;2;2.4;2;0;0;0
3524;29;NA;150;91302;1;0.8;1;1;0;1
2555;63;39;53;93940;1;0.8;1;0;0;0
2325;41;11;35;93107;1;0.75;3;0;1;0
2337;34;8;99;93460;2;4.5;3;1;0;0
4218;45;21;29;95051;1;0.3;3;0;1;1
3003;37;13;NA;90095;2;1.7;2;0;0;0
1415;59;33;NA;94105;2;2.3;3;0;1;0
2648;61;37;155;91605;1;2.9;1;0;1;0
4537;62;37;NA;92354;3;0.5;2;0;0;0
3513;46;20;70;90405;4;2.9;1;0;0;1
3557;35;11;30;94303;1;1.7;1;0;0;1
2053;28;3;120;94080;1;0.8;1;0;0;0
2319;60;34;23;94803;1;0.8;2;0;1;0
4499;51;26;133;90291;1;0.6;1;0;0;0
2005;30;4;44;92704;1;1.9;3;0;0;0
4789;36;10;39;92009;1;2;1;0;0;0
3121;35;11;75;94542;2;1.7;2;0;1;0
3994;30;6;13;93555;3;0.9;3;1;1;0
4324;52;28;31;92008;4;0.9;2;0;1;0
1518;52;NA;NA;92697;4;1.8;1;0;1;0
4619;35;9;NA;95354;3;0.9;1;0;1;0
3601;44;20;38;90018;2;2.1;3;0;1;0
2699;38;14;122;95819;2;8;1;0;1;1
4409;64;40;181;93403;2;2.3;2;0;1;1
3595;34;8;79;95616;1;2.5;1;0;1;0
525;24;-1;NA;93014;4;0.2;1;0;1;0
1919;39;9;118;93555;2;6;3;0;1;1
1046;43;18;84;92096;1;4;3;0;0;0
894;58;32;43;93943;3;1.4;1;0;0;1
2896;60;NA;NA;94501;4;1.3;2;0;1;0
4812;36;12;123;90502;2;3;3;0;0;0
2396;44;17;NA;95064;3;1;2;0;0;1
4238;60;34;78;90401;3;4.4;1;0;0;0
2441;31;5;22;91401;1;0.6;3;0;0;0
2100;53;29;10;90095;2;0.4;1;0;0;0
4315;35;9;79;94305;4;2.2;2;0;0;0
3389;45;21;115;91320;2;3.3;1;0;1;0
1788;32;NA;44;94608;4;0.2;1;0;1;1
1649;47;21;85;93106;2;1.7;2;0;0;1
2030;30;3;61;92152;4;2;2;0;1;0
2436;34;9;102;92115;4;2.2;2;0;1;0
2186;54;30;69;92009;1;1.6;3;0;1;1
425;56;30;38;92029;1;0.2;1;0;0;0
2988;33;7;39;92037;2;2;3;0;0;0
287;51;25;45;94806;3;0.6;2;0;1;0
1406;46;22;183;91605;1;3.1;2;0;1;1
4561;43;18;13;94709;2;0.1;2;0;1;1
1831;38;13;119;94571;2;7.8;1;0;0;0
3146;34;10;NA;94305;3;3.3;3;1;0;0
2082;52;27;45;95006;1;1.3;2;0;0;0
804;52;27;62;92661;4;1.8;3;0;0;0
4390;58;32;40;90057;1;1.6;1;0;1;1
4803;35;11;58;91330;3;2.8;1;0;1;0
686;35;8;48;93107;2;1.67;2;0;1;0
3399;NA;14;62;92028;2;2.4;2;0;1;1
923;32;6;38;92868;1;0.3;1;0;1;0
1660;33;7;139;95828;1;4;3;0;1;1
4124;50;NA;40;93460;4;2.6;1;0;1;0
3606;61;31;130;92333;2;2.6;3;1;0;0
3778;62;37;NA;94706;1;0.9;1;0;1;0
3499;NA;6;182;93561;4;0.8;3;0;1;0
2424;50;25;82;91335;1;1.3;3;0;1;0
513;39;14;54;95035;3;3;1;0;0;1
1397;42;18;43;91107;1;0.3;3;0;0;0
651;47;22;122;90037;1;5.1;3;0;0;0
3463;58;33;28;94608;2;0.5;2;0;1;0
1620;45;21;29;90005;1;0.3;3;0;1;0
735;66;42;53;92182;2;1.1;1;0;1;1
144;25;1;54;94117;4;1.6;1;0;1;1
197;48;24;NA;93407;1;5;1;0;0;1
3795;52;27;39;92612;4;0.2;2;0;1;0
3321;50;25;NA;92104;1;0.6;1;0;0;1
2099;59;35;94;90089;1;3.8;1;1;0;0
1384;65;41;105;95616;4;1.7;2;0;1;0
2451;32;NA;NA;90034;4;1.1;3;0;0;0
9;35;10;81;90089;3;0.6;2;0;1;0
1742;45;21;121;94066;1;4.7;1;0;0;0
1083;30;NA;85;94115;1;2.6;2;0;1;0
2357;31;5;184;92064;4;3.4;2;0;1;1
