Id_cliente;Edad;Genero;Venta_total;N_Compras;FechaCompra;MontoCompra;MetodoPago;Tiempo;Navegador;Boletin;Vale
509994;42;1;115.2;2;04.10.21;62.162;2;516;2;0;0
509995;31;0;121.3;2;31.03.21;57.604;0;582;0;0;0
509996;22;1;66;1;04.10.21;62.7;1;419;2;0;0
509997;61;0;141.4;4;18.03.21;37.684;1;1229;1;1;1
509998;36;0;114.1;6;16.05.21;20.805;2;625;0;0;0
509999;53;0;554.1;16;03.08.21;39.947;1;921;4;1;1
510000;47;1;1460.2;12;20.11.21;130.433;1;624;3;1;0
510001;30;1;114.4;4;26.03.21;34.323;0;586;0;1;0
510002;30;0;17.6;2;03.08.21;16.72;1;744;2;0;1
510003;53;0;617.1;5;24.01.21;122.347;1;721;0;0;0
510004;54;1;121.5;2;28.01.21;46.858;0;864;3;0;1
510005;18;0;54.5;2;08.10.21;23.915;2;907;1;1;0
510006;43;1;102.4;5;20.09.21;21.263;1;674;0;0;0
510007;35;0;54.1;2;18.05.21;37.669;1;481;2;0;0
510008;24;0;213.8;5;16.08.21;57.605;2;565;0;0;1
510009;39;1;58.6;1;19.05.21;55.67;1;369;0;1;1
510010;20;0;222.9;4;12.04.21;50.417;0;691;2;0;0
510011;30;1;19.1;1;07.06.21;18.075;2;738;2;1;0
510012;26;0;168.6;6;24.04.21;21.262;0;574;0;0;0
510013;30;0;40.9;2;25.10.21;36.643;2;533;1;0;0
510014;35;0;472.4;9;31.05.21;60.126;1;777;0;1;0
510015;24;0;38;1;28.04.21;29.709;0;666;0;0;0
510016;55;1;68.1;7;15.07.21;13.529;1;722;1;0;0
510017;42;1;151.7;4;04.10.21;52.885;0;714;0;1;0
510018;58;1;18.3;2;10.04.21;10.674;1;825;0;0;0
510019;34;0;41.8;2;09.12.21;27.927;2;618;3;0;0
510020;29;0;134.9;3;19.06.21;50.301;1;652;2;1;0
510021;57;0;329;11;30.08.21;53.161;1;421;1;0;0
510022;29;1;23.2;1;16.12.21;17.433;0;751;1;0;0
510023;34;0;126.5;2;07.06.21;52.47;1;736;3;0;0
510024;45;0;70.6;1;14.03.21;67.07;1;708;2;0;0
510025;21;1;401.2;14;30.09.21;46.063;2;1124;0;0;0
510026;45;0;105.1;4;03.01.21;33.317;1;809;0;1;0
510027;43;1;369.6;7;17.06.21;44.529;1;752;0;1;0
510028;51;0;63.9;2;24.12.21;26.681;1;870;0;1;0
510029;47;1;152.3;3;01.06.21;60.331;0;1160;0;1;0
510030;52;1;580.1;7;07.09.21;75.112;1;805;1;0;0
510031;35;0;98;5;11.07.21;29.195;1;340;2;0;0
510032;26;1;60.3;1;20.03.21;57.285;2;798;3;0;1
510033;61;1;377.1;9;26.04.21;58.764;2;622;0;0;0
510034;18;0;139.9;4;11.07.21;35.296;1;434;0;0;1
510035;19;1;203.6;18;08.02.21;14.08;1;1086;0;0;1
510036;43;1;41.1;1;01.06.21;38.551;1;1047;0;1;0
510037;55;1;11.1;1;01.06.21;10.391;2;617;0;0;1
510038;38;1;281.5;6;01.11.21;74.582;1;548;4;1;0
510039;48;0;96.5;2;15.02.21;48.715;0;809;0;0;0
510040;18;0;117.7;3;04.11.21;29.893;0;581;2;0;0
510041;30;0;470.6;8;30.05.21;65.702;1;756;0;1;1
510042;18;0;77.8;3;26.08.21;20.111;1;652;0;0;0
510043;45;0;432;8;23.07.21;60.104;0;648;3;0;0
510044;18;0;38.8;1;20.04.21;36.658;0;467;3;0;0
510045;21;0;622.2;15;06.12.21;38.098;1;929;0;1;0
510046;42;1;134.2;4;23.03.21;28.753;1;937;3;0;0
510047;49;0;40.5;1;14.01.21;32.121;2;762;0;0;0
510048;34;0;99.6;3;01.10.21;51.498;1;733;2;0;1
510049;43;1;24.6;1;15.08.21;23.37;2;893;0;0;0
510050;42;1;227.5;10;22.11.21;20.153;0;780;0;1;0
510051;33;0;64;1;17.06.21;58.416;1;1071;1;0;0
510052;23;1;136.9;3;07.01.21;50.676;1;503;2;0;1
510053;43;1;129;3;08.01.21;22.352;2;895;2;1;0
510054;43;1;490.2;13;08.06.21;36.829;1;759;0;1;0
510055;47;0;38.9;1;02.04.21;36.149;1;538;2;0;0
510056;40;0;189.9;10;03.12.21;29.371;2;1184;0;1;1
510057;22;1;325.4;7;13.02.21;36.732;1;1209;0;1;0
510058;44;0;70.8;2;18.11.21;34.578;2;743;0;0;0
510059;36;1;213.7;4;21.03.21;52.589;2;860;0;0;0
510060;30;1;203.9;3;13.02.21;42.292;2;695;0;1;0
510061;32;1;28.9;1;11.04.21;27.455;1;704;1;0;0
510062;28;1;107.7;3;22.02.21;27.166;1;576;0;0;0
510063;47;1;294.8;5;27.05.21;44.766;1;530;1;0;0
510064;19;1;74.1;5;01.05.21;17.096;1;1112;0;0;1
510065;24;1;30;2;13.07.21;21.508;1;753;1;0;0
510066;32;0;247.3;9;16.07.21;32.221;0;789;0;0;0
510067;55;1;313.7;7;01.01.21;33.976;2;634;0;0;0
510068;49;1;364.5;7;15.02.21;57.418;2;794;1;0;0
510069;18;1;112.4;9;01.03.21;17.067;2;449;3;0;0
510070;52;0;91.7;3;13.03.21;29.492;0;571;4;0;0
510071;52;0;82.4;3;04.02.21;35.931;0;564;0;1;0
510072;22;1;132.5;6;25.04.21;27.894;1;953;3;1;0
510073;18;0;56.5;3;20.07.21;24.239;1;463;1;0;0
510074;35;1;65.1;2;23.04.21;25.503;1;508;3;0;0
510075;49;1;386.9;7;01.05.21;40.391;1;411;0;0;0
510076;55;0;158.8;7;21.06.21;31.893;1;620;0;1;0
510077;26;0;310.9;10;20.07.21;29.532;1;697;0;0;0
510078;57;1;94.4;4;01.05.21;20.791;0;916;2;0;0
510079;18;0;234.5;3;22.03.21;93.057;1;740;0;1;0
510080;32;1;61.1;2;30.05.21;37.378;2;706;0;1;0
510081;31;1;1203.1;11;09.01.21;72.589;1;814;1;1;0
510082;50;1;179.7;8;29.06.21;30.818;1;640;3;0;0
510083;52;0;135.3;3;10.12.21;38.844;0;1194;1;1;0
510084;47;0;361.3;7;26.05.21;46.224;1;654;1;0;0
510085;20;1;171.6;3;09.02.21;31.485;1;854;0;1;0
510086;46;0;146.8;3;16.09.21;36.927;1;869;3;0;0
510087;42;0;78.8;3;16.02.21;38.938;1;668;0;1;0
510088;18;1;487.5;22;12.03.21;30.17;0;810;0;1;0
510089;18;0;373.7;14;23.02.21;31.788;1;690;0;1;0
510090;48;0;233.9;4;19.11.21;57.421;0;829;0;1;0
510091;34;1;29.8;2;25.12.21;23.074;1;778;1;0;0
510092;21;0;324.4;4;27.07.21;74.364;0;735;1;0;0
510093;34;0;339.8;7;14.08.21;45.536;1;572;0;0;0
510094;40;0;55.1;2;24.08.21;30.769;0;1115;0;1;0
510095;35;1;814.2;11;11.08.21;61.741;1;886;0;0;1
510096;18;1;112.5;2;18.07.21;48.648;2;494;0;0;0
510097;59;1;218.8;4;27.12.21;40.652;1;644;3;0;0
510098;48;1;203;3;25.09.21;35.196;2;478;1;1;0
510099;32;0;188.3;14;02.02.21;16.897;0;917;0;0;0
510100;32;1;153.6;5;24.05.21;30.266;1;776;0;1;1
510101;40;0;123.3;4;22.12.21;35.625;1;741;2;0;0
510102;22;1;146.3;3;28.05.21;40.839;1;588;2;0;0
510103;40;1;36.3;1;16.03.21;34.485;1;663;3;0;0
510104;20;0;77.4;2;13.11.21;46.24;1;922;0;0;1
510105;35;1;32.4;1;16.08.21;30.78;1;970;0;1;0
510106;22;1;51;1;25.07.21;44.748;1;932;0;0;0
510107;23;0;281.4;2;03.06.21;91.725;0;461;2;1;0
510108;56;1;453.7;15;15.02.21;39.207;1;746;0;0;0
510109;37;1;61.4;3;21.05.21;34.053;1;806;1;0;0
510110;38;0;711;17;09.06.21;35.223;1;648;0;1;0
510111;18;0;720.6;11;06.12.21;47.434;1;441;2;1;0
510112;29;1;278.4;4;23.04.21;40.529;2;548;0;0;1
510113;42;0;192.3;4;24.02.21;49.576;1;1010;2;0;0
510114;38;0;362.5;7;06.06.21;53.462;1;566;0;0;0
510115;18;1;85.6;1;30.12.21;73.593;0;749;2;0;0
510116;38;1;175.2;5;26.06.21;43.54;1;752;0;0;0
510117;40;0;95.1;3;19.05.21;37.892;1;732;1;0;0
510118;51;0;55.2;1;01.09.21;47.752;0;682;2;0;1
510119;28;1;201.4;8;25.08.21;35.418;1;922;0;0;0
510120;18;0;89.7;3;20.04.21;41.703;2;786;0;1;1
510121;24;1;77.1;1;20.12.21;73.245;2;667;0;0;1
510122;23;1;383.2;16;05.08.21;28.721;1;789;0;1;0
510123;45;0;199.1;10;22.01.21;23.257;2;530;1;1;1
510124;18;1;268.3;8;29.05.21;35.812;1;866;0;1;0
510125;31;1;767.6;21;03.12.21;38.666;1;657;0;1;0
510126;53;1;759.4;11;24.05.21;57.072;2;668;0;0;0
510127;36;0;34.6;1;27.07.21;32.87;2;872;0;0;0
510128;47;0;219.2;9;12.08.21;29.809;1;707;0;0;0
510129;18;1;38.8;2;15.09.21;26.066;2;697;1;1;0
510130;18;1;185;8;15.11.21;25.384;0;990;0;0;0
510131;53;1;78.5;2;24.02.21;24.262;1;545;3;1;0
510132;37;0;86.2;4;08.07.21;20.207;1;830;2;1;0
510133;37;1;20.2;1;14.07.21;13.2;1;951;0;0;0
510134;23;0;59.6;1;25.02.21;56.62;0;950;2;1;1
510135;37;1;279.6;9;03.09.21;39.35;2;1152;1;1;0
510136;22;1;278.8;5;13.02.21;87.985;1;644;1;1;0
510137;50;1;72.4;4;16.06.21;18.71;1;624;0;0;0
510138;69;0;631;6;01.05.21;101.631;1;907;1;0;1
510139;42;1;82.8;2;26.02.21;32.843;0;949;0;1;0
510140;28;0;62.1;3;28.10.21;17.208;2;638;0;0;0
510141;18;0;17.2;1;31.03.21;13.517;1;867;0;0;0
510142;18;1;446;18;04.04.21;26.242;1;1270;0;1;0
510143;55;1;192.8;4;08.11.21;55.435;1;779;1;0;0
510144;24;1;250.9;8;17.11.21;39.601;1;946;0;0;0
510145;32;1;184.4;4;13.01.21;34.342;1;1064;0;0;1
510146;44;0;905;13;12.04.21;57.274;1;1191;2;1;0
510147;54;0;69.2;2;16.09.21;38.135;1;824;0;0;0
510148;34;1;157.1;9;12.10.21;17.227;0;1006;0;0;0
510149;31;1;971;12;31.12.21;62.643;1;638;0;1;0
510150;37;0;196.5;11;22.07.21;21.285;1;724;3;0;0
510151;28;0;23.7;1;03.01.21;22.138;1;680;1;0;0
510152;29;0;64.9;2;15.11.21;38.804;1;421;1;1;1
510153;41;1;384;7;28.02.21;39.922;1;451;2;1;0
510154;38;0;28.1;1;14.02.21;26.695;1;837;1;0;0
510155;62;1;19;1;04.09.21;16.008;1;821;2;0;0
510156;41;0;106.3;5;09.08.21;27.194;1;573;1;1;0
510157;50;0;88.1;2;22.01.21;65.712;0;1020;2;0;1
510158;23;0;105;4;03.03.21;35.663;2;560;1;1;0
510159;42;0;73.9;1;04.08.21;57.894;1;826;0;0;0
510160;27;1;571.8;11;04.04.21;44.222;1;705;0;0;0
510161;41;0;190.8;5;07.09.21;27.335;1;799;0;1;0
510162;44;0;118.7;4;31.05.21;25.339;1;942;0;1;0
510163;37;1;414;10;03.08.21;43.244;1;846;4;0;1
510164;65;0;75.7;2;23.06.21;46.063;1;867;2;0;1
510165;53;0;288.7;6;14.05.21;37.222;1;844;2;1;0
510166;50;0;377.3;8;05.05.21;40.334;1;531;1;0;0
510167;45;0;282.6;10;12.09.21;38.633;0;924;3;0;1
510168;57;0;121.1;4;07.07.21;34.864;1;569;1;0;0
510169;19;1;168;7;05.08.21;23.035;1;761;0;0;0
510170;52;0;269.7;12;30.07.21;22.391;2;717;0;0;0
510171;24;1;376.1;6;17.03.21;55.953;0;843;0;1;1
510172;29;1;238.9;9;30.11.21;22.407;1;693;0;1;0
510173;43;0;62.2;5;25.07.21;15.045;2;751;0;1;0
510174;51;1;164.8;7;20.09.21;30.838;2;1071;0;0;0
510175;22;0;40.2;1;18.11.21;37.636;1;547;0;0;0
510176;30;0;68.1;2;04.12.21;38.095;1;780;0;0;1
510177;37;1;62.3;2;01.09.21;19.826;1;519;3;0;0
510178;34;0;382.1;7;15.10.21;57.501;2;901;0;1;0
510179;46;1;156.1;4;22.06.21;39.216;1;609;2;0;0
510180;77;1;407.6;6;27.09.21;69.169;1;787;0;0;1
510181;41;0;172.2;5;28.04.21;34.299;0;472;4;1;0
510182;27;0;99.4;3;17.09.21;48.591;1;972;2;1;1
510183;20;1;130.2;8;01.02.21;19.33;0;733;3;1;0
510184;32;0;9.1;1;30.11.21;8.645;1;805;0;0;0
510185;25;0;483.9;9;31.03.21;36.268;1;909;1;1;0
510186;42;0;51.8;2;28.08.21;19.173;1;555;0;0;0
510187;41;0;77.7;2;05.01.21;51.733;1;669;0;0;0
510188;30;1;581.8;8;26.02.21;52.033;1;771;2;0;0
510189;60;0;641.3;10;27.12.21;41.469;0;463;0;0;0
510190;27;0;53.6;2;01.11.21;23.985;2;482;0;0;0
510191;35;1;523.2;18;23.03.21;33.796;2;572;3;1;0
510192;44;1;274;6;17.02.21;44.901;2;575;0;0;0
510193;47;1;522.8;8;25.10.21;44.137;0;698;1;1;0
510194;51;1;37.8;2;28.12.21;27.439;0;874;0;0;1
510195;41;0;54;4;03.03.21;14.967;0;915;0;1;0
510196;49;0;330.8;7;31.08.21;42.717;2;1106;0;1;0
510197;28;1;433.9;13;14.04.21;41.483;2;776;0;1;1
510198;47;0;149.9;5;29.09.21;45.698;0;768;2;1;0
510199;47;1;36.2;1;02.06.21;34.39;0;716;3;1;0
510200;54;0;50;2;15.02.21;40.154;1;838;0;0;1
510201;18;1;137.3;5;29.04.21;30.68;1;852;0;1;0
510202;25;1;490.1;10;16.07.21;33.717;0;906;2;1;1
510203;46;1;150.1;1;19.10.21;106.16;0;945;0;0;0
510204;18;0;120.8;4;08.01.21;29.925;1;873;0;0;0
510205;42;1;35.5;1;16.12.21;30.232;1;1052;0;0;0
510206;49;1;153.4;3;26.08.21;48.933;1;745;2;0;0
510207;29;1;122.6;3;16.11.21;42.861;1;670;0;1;0
510208;31;1;38.6;1;06.12.21;36.396;1;699;0;1;0
510209;23;0;170.3;8;26.02.21;23.075;1;701;3;1;0
510210;30;0;54.8;4;04.02.21;18.818;1;525;3;0;0
510211;30;0;294.8;8;11.10.21;39.173;0;650;1;0;1
510212;28;1;53.6;2;10.03.21;32.72;2;555;1;0;0
510213;27;1;47.6;2;24.02.21;27.098;0;782;3;0;0
510214;33;0;802.9;14;21.06.21;51.123;2;824;1;1;0
510215;33;1;139.6;4;30.11.21;51.994;1;422;2;0;0
510216;58;0;550.1;12;18.10.21;60.537;1;662;0;0;0
510217;31;1;66;3;09.07.21;22.062;1;1109;0;0;0
510218;40;0;512.7;12;13.03.21;64.883;1;853;2;1;1
510219;29;0;90.7;7;03.05.21;15.22;1;842;1;0;0
510220;29;0;211.3;5;09.09.21;34.138;0;660;0;0;0
510221;18;1;139.8;3;27.02.21;50.006;2;812;1;0;0
510222;18;1;178.2;10;11.07.21;23.157;1;737;2;0;1
510223;22;0;69.8;3;05.01.21;20.725;2;637;0;0;1
510224;38;0;238.6;11;29.04.21;33.484;1;651;2;1;0
510225;49;1;221.1;4;01.04.21;86.38;1;695;0;0;1
510226;18;0;77.9;1;06.09.21;73;1;492;1;0;0
510227;29;1;450.5;9;30.11.21;59.371;0;472;4;1;0
510228;20;0;70.1;5;23.02.21;20.799;2;704;2;1;0
510229;33;1;431;8;19.10.21;34.013;1;567;3;1;0
510230;49;1;105.1;2;28.08.21;99.845;1;706;1;0;0
510231;31;0;466;8;20.12.21;52.55;1;491;0;1;0
510232;35;1;18.5;1;29.11.21;17.575;2;904;1;1;0
510233;53;0;54.1;1;06.02.21;51.395;1;1154;0;0;0
510234;41;1;116.6;5;29.09.21;29.708;2;945;1;0;1
510235;27;1;319;11;05.08.21;30.761;2;983;0;0;0
510236;38;0;280.6;7;11.02.21;57.519;1;893;0;1;1
510237;26;1;319.7;8;04.04.21;29.746;1;828;0;0;0
510238;41;0;179.4;9;05.12.21;27.726;1;796;0;1;0
510239;42;1;710.2;13;18.07.21;56.915;1;615;0;1;0
510240;20;1;254.4;3;04.05.21;46.709;2;904;0;1;0
510241;38;1;396;8;27.04.21;40.703;1;894;0;0;0
510242;35;1;331.6;5;02.11.21;90.419;1;697;0;1;0
510243;43;1;308.7;6;14.04.21;37.419;1;815;3;0;0
510244;46;0;180.5;4;27.02.21;41.737;1;655;0;1;0
510245;42;0;79.8;3;29.07.21;29.824;1;627;2;0;0
510246;32;1;110.7;4;29.12.21;22.682;2;920;0;0;0
510247;47;0;26;1;08.03.21;18.689;1;817;2;0;0
510248;26;0;306.6;7;04.04.21;52.694;1;718;1;1;0
510249;20;0;47.1;2;21.06.21;26.43;1;657;3;0;0
510250;18;1;729;8;14.03.21;103.396;1;751;3;0;0
510251;35;1;87;3;26.08.21;27.714;1;430;1;0;1
510252;26;0;435.1;14;03.04.21;24.928;1;644;0;1;0
510253;41;0;47.7;1;16.02.21;40.715;1;552;0;0;0
510254;18;1;65.9;4;06.04.21;20.985;2;782;0;0;0
510255;28;0;204.7;7;06.12.21;19.733;1;916;3;1;1
510256;42;1;112.5;3;08.12.21;46.146;0;806;3;0;0
510257;24;1;28;2;04.07.21;13.094;0;688;0;0;0
510258;41;1;74.8;2;27.05.21;39.129;0;633;1;0;0
510259;29;0;148.7;5;27.10.21;38.728;2;644;0;1;0
510260;36;1;57.8;1;12.03.21;54.374;0;1120;1;1;0
510261;43;1;135.7;3;27.08.21;44.4;1;772;1;0;0
510262;47;0;301.7;2;06.09.21;126.579;1;816;0;0;0
510263;37;1;56.9;2;17.09.21;28.71;1;340;3;0;0
510264;26;0;224.8;11;21.03.21;19.284;1;567;0;0;0
510265;31;1;3169;17;19.09.21;118.637;1;732;2;0;0
510266;44;1;71.5;2;12.08.21;37.415;0;670;1;0;0
510267;24;0;219.4;14;16.11.21;23.64;0;804;0;1;0
510268;34;0;65.1;3;05.03.21;17.191;1;802;0;0;0
510269;31;0;151.1;4;12.08.21;30.404;1;888;0;1;0
510270;35;0;316;17;30.10.21;28.318;0;424;1;1;1
510271;24;1;24.7;1;12.04.21;23.465;1;521;3;0;0
510272;18;0;24.2;2;29.09.21;15.344;2;762;0;1;1
510273;42;1;49.4;2;06.02.21;33.243;1;663;0;1;1
510274;48;0;80.1;2;20.09.21;43.744;2;724;0;0;0
510275;18;1;58.9;3;10.08.21;21.166;1;800;0;0;0
510276;40;1;112.3;4;12.03.21;28.785;1;646;0;1;0
510277;49;1;40.6;1;25.01.21;29.566;1;795;1;0;0
510278;43;1;193.9;3;30.09.21;41.356;1;878;0;1;1
510279;31;1;223.6;4;30.03.21;82.353;1;752;2;1;1
510280;25;1;118.6;3;01.07.21;38.482;1;910;0;0;0
510281;37;1;55.8;2;23.01.21;21.213;1;369;1;1;0
510282;39;0;189.3;4;18.12.21;38.948;1;675;0;1;1
510283;37;0;114.4;4;20.07.21;41.111;2;941;0;0;0
510284;34;0;40.4;2;07.12.21;20.18;0;624;0;0;0
510285;23;1;119;4;28.02.21;23.643;1;580;1;0;0
510286;41;1;36.2;2;17.03.21;22.304;1;697;3;1;0
510287;42;1;192.8;7;11.08.21;32.168;1;777;0;1;0
510288;38;1;112;3;09.08.21;29.554;1;684;0;1;0
510289;37;0;133.8;9;16.10.21;16.727;1;1092;1;1;0
510290;56;1;355.2;11;05.12.21;27.751;1;832;0;1;0
510291;29;0;258.6;5;27.10.21;33.755;0;577;2;0;0
510292;51;0;259.4;4;21.02.21;68.716;0;521;0;1;1
510293;27;1;34.3;2;23.04.21;18.699;2;793;3;0;0
510294;49;0;143.4;5;30.11.21;24.312;1;593;1;0;0
510295;51;1;265.1;11;20.07.21;21.61;2;1167;0;0;0
510296;32;1;120.7;8;13.11.21;17.067;1;837;1;0;0
510297;56;1;23.6;2;25.07.21;12.486;2;881;0;1;1
510298;42;0;278.6;5;19.01.21;50.807;2;805;1;0;1
510299;25;0;77.3;2;22.06.21;36.146;2;942;2;1;0
510300;32;0;172.3;5;29.10.21;42.939;2;329;1;0;0
510301;50;0;149.3;3;28.08.21;40.554;1;563;0;0;0
510302;47;0;168.3;6;18.02.21;29.501;1;966;0;1;0
510303;23;0;193.4;8;18.03.21;26.148;2;1050;0;1;0
510304;34;1;76.5;2;08.11.21;57.407;1;538;1;0;0
510305;38;1;200.4;3;24.12.21;47.572;0;433;1;0;0
510306;30;1;113.5;3;02.10.21;32.977;1;810;0;0;0
510307;64;0;61.2;3;05.02.21;22.49;1;827;2;1;0
510308;39;1;167.4;4;15.08.21;35.706;0;767;2;0;0
510309;35;0;102.9;2;30.10.21;38.888;2;749;1;0;0
510310;50;0;101.7;3;22.08.21;27.148;1;447;0;1;0
510311;32;0;41.6;1;05.08.21;38.932;2;712;0;1;0
510312;48;1;73.7;2;20.06.21;46.701;1;739;0;0;0
510313;18;1;551.2;16;31.03.21;39.593;2;641;2;1;0
510314;31;0;115.3;2;13.04.21;52.681;2;395;2;0;0
510315;49;1;275.8;7;30.09.21;61.819;1;845;2;1;1
510316;55;1;472.8;5;26.01.21;66.278;2;936;0;0;1
510317;27;0;479;15;31.01.21;33.601;2;617;1;1;1
510318;25;1;315.6;5;25.05.21;48.225;1;687;3;1;0
510319;43;0;486.8;14;10.10.21;43.447;1;691;0;1;0
510320;29;0;105;2;28.08.21;50.417;1;692;0;1;0
510321;33;1;95.8;3;04.08.21;36.93;1;869;0;1;0
510322;47;0;116.5;4;14.07.21;45.735;1;853;1;0;0
510323;29;1;128.7;5;10.02.21;22.114;0;973;0;1;0
510324;18;0;225.4;4;02.05.21;41.05;1;970;0;0;0
510325;20;1;219;2;30.01.21;67.683;1;749;0;1;1
510326;36;1;326.3;4;04.10.21;80.93;0;1252;2;0;1
510327;18;1;222.4;8;02.10.21;30.815;2;1019;2;0;0
510328;32;1;480.6;5;05.04.21;76.63;0;622;2;1;0
510329;19;1;31.5;1;17.04.21;29.925;0;743;3;1;0
510330;56;0;130.2;3;26.04.21;50.273;2;403;1;0;0
510331;62;0;107.1;3;21.11.21;36.346;2;745;2;0;0
510332;23;1;837.6;17;28.06.21;61.975;0;1081;0;0;0
510333;39;0;211.3;7;06.10.21;37.597;2;1241;2;1;0
510334;24;0;113.9;3;13.06.21;25.914;2;698;3;0;0
510335;32;1;288.5;6;12.09.21;64.657;1;820;1;1;1
510336;58;0;66.6;2;12.07.21;28.843;2;889;0;1;0
510337;30;0;43.1;1;12.04.21;40.301;1;1136;0;1;0
510338;33;1;125.9;8;16.11.21;16.342;0;603;0;0;0
510339;25;1;166.6;3;16.09.21;50.788;1;1258;0;0;0
510340;50;1;16.5;1;08.10.21;15.496;1;723;0;1;0
510341;18;0;90.5;4;13.12.21;31.203;1;569;0;1;1
510342;31;0;47.3;2;01.04.21;18.93;1;723;0;0;0
510343;35;1;105.8;5;03.02.21;20.509;0;574;3;1;0
510344;28;0;36.3;1;01.08.21;34.485;1;835;1;0;0
510345;46;1;34.4;1;30.04.21;30.199;1;443;2;1;1
510346;50;0;460.7;9;09.06.21;50.243;1;805;0;1;0
510347;19;0;257.3;9;27.03.21;29.762;1;900;0;0;0
510348;61;0;41.5;1;26.05.21;38.88;2;1047;0;1;0
510349;19;0;23.3;1;24.05.21;22.135;1;863;2;0;0
510350;51;0;206;5;08.05.21;50.478;1;1036;0;0;0
510351;38;1;202.6;5;28.09.21;38.757;0;651;1;1;0
510352;30;1;103.7;3;05.08.21;44.351;2;851;0;0;0
510353;31;0;997.6;17;23.06.21;49.274;2;379;0;0;0
510354;36;1;150.1;4;11.02.21;51.644;2;759;0;0;0
510355;39;0;52.1;1;28.07.21;49.495;1;850;0;1;1
510356;25;0;53.3;1;05.03.21;37.851;0;866;0;1;0
510357;33;1;272.2;6;25.04.21;56.381;2;457;2;1;0
510358;27;1;436.3;11;01.06.21;42.199;1;710;0;1;1
510359;21;1;115.3;5;21.02.21;31.29;1;735;0;1;1
510360;26;0;339.5;9;23.05.21;61.657;2;703;0;1;1
510361;22;0;434.5;7;08.04.21;53.24;1;841;4;1;0
510362;31;1;137.8;4;07.11.21;34.885;1;721;1;0;0
510363;41;1;655.7;13;10.11.21;55.244;0;778;1;1;1
510364;37;1;92.5;2;02.01.21;42.963;1;692;0;0;0
510365;60;1;119.4;4;08.08.21;36.786;1;932;2;0;0
510366;18;0;17.9;1;22.08.21;17.005;2;985;0;0;0
510367;42;1;87.5;4;18.05.21;20.893;0;684;2;0;0
510368;36;1;42;1;21.06.21;29.043;1;1253;2;1;0
510369;46;0;83.5;2;16.10.21;41.761;2;642;0;0;1
510370;45;0;22.1;1;18.05.21;20.995;2;961;0;1;0
510371;34;1;56.9;2;24.01.21;13.645;2;609;0;0;0
510372;38;0;269.9;11;16.05.21;33.423;2;919;0;1;0
510373;27;1;66.7;3;03.04.21;35.136;0;905;0;0;0
510374;43;1;1431.6;17;20.05.21;58.337;1;598;0;1;1
510375;18;0;388.5;6;25.03.21;79.35;1;756;0;0;0
510376;45;1;23.9;1;24.02.21;22.705;0;1096;1;1;1
510377;36;1;744.5;13;26.12.21;46.983;1;633;0;1;1
510378;30;0;165.9;1;17.02.21;117.993;1;832;1;1;1
510379;33;1;73.9;4;15.09.21;19.345;1;840;0;1;0
510380;34;0;81.4;3;19.09.21;22.553;2;772;0;0;0
510381;52;1;439.1;5;14.08.21;55.825;1;468;0;0;0
510382;75;0;226.7;8;29.11.21;38.071;0;869;3;0;0
510383;51;0;131.6;3;02.01.21;40.809;2;782;0;0;0
510384;29;1;257.2;6;21.04.21;47.193;1;959;1;0;0
510385;44;0;141.5;4;09.03.21;47.851;1;782;2;1;0
510386;44;0;272.5;5;30.07.21;43.196;1;772;1;1;0
510387;25;0;301.7;5;20.08.21;44.741;0;847;0;1;0
510388;21;1;23.9;1;24.11.21;22.366;2;602;0;1;1
510389;35;1;808.1;12;19.05.21;65.417;1;1040;1;1;1
510390;46;0;971.3;14;28.03.21;74.327;1;692;1;0;0
510391;18;0;366.4;6;04.12.21;60.756;0;675;2;1;1
510392;27;0;154.2;3;03.09.21;44.692;2;993;1;0;0
510393;43;1;294.1;2;07.10.21;81.822;2;825;0;0;0
510394;37;0;261.6;10;12.06.21;43.229;1;697;2;1;1
510395;53;1;103.7;2;13.06.21;67.632;1;834;1;0;1
510396;19;0;814.9;12;23.05.21;71.236;1;823;4;0;0
510397;64;1;270.5;8;01.10.21;29.994;1;719;2;0;0
510398;18;1;182.7;2;18.03.21;71.418;2;946;0;1;1
510399;18;0;52.6;2;23.12.21;20.381;1;531;1;0;0
510400;35;1;70.9;3;06.03.21;27.748;0;807;1;1;1
510401;22;0;150.6;6;18.06.21;21.361;1;924;0;0;0
510402;36;1;40.7;3;25.04.21;15.083;1;892;0;1;1
510403;35;0;113.5;4;23.08.21;29.797;2;377;0;1;1
510404;34;0;188;4;06.09.21;36.314;2;757;0;0;0
510405;26;0;32.9;2;02.12.21;31.108;1;541;1;1;0
510406;41;0;92.1;5;16.10.21;19.714;2;1011;0;0;0
510407;32;1;17.7;2;01.04.21;11.309;1;670;2;0;0
510408;49;1;26.6;1;17.03.21;25.27;1;991;0;0;0
510409;34;0;100.4;5;20.11.21;23.41;2;521;2;0;0
510410;24;1;367.2;7;28.06.21;83.743;1;830;1;1;0
510411;18;1;44.5;1;05.02.21;32.305;1;741;2;1;0
510412;34;0;306.3;2;29.10.21;88.204;1;1278;0;1;1
510413;21;0;24.6;1;25.08.21;23.358;2;932;3;0;0
510414;20;1;799.7;10;10.01.21;53.375;1;980;0;1;0
510415;42;0;204.8;6;13.10.21;44.867;0;1105;2;1;1
510416;18;1;64.4;2;10.08.21;23.089;0;831;0;0;0
